Unnamed: 0,Name,ID,DOI,Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,index,First_Name_OpenAlex,Last_Name_OpenAlex,First_Name_Scopus,Last_Name_Scopus
42892,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10589-014-9723-3,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42893,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10208-010-9069-x,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42894,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1287/moor.26.2.193.10561,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42895,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-007-0153-1,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42896,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1287/moor.1080.0352,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42898,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1080/10556788.2021.1928121,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42900,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-010-0418-y,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42901,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-014-0778-9,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42902,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1214/aos/1015951994,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42903,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.amc.2014.04.053,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42904,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1093/imrn/rnw036,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42905,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.laa.2013.07.025,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42907,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1287/moor.2014.0681,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42908,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.jmmm.2011.09.008,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42910,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-006-0092-2,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42911,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.acha.2010.01.003,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42912,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1214/aos/1021379863,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42913,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1137/050622328,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42916,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1287/moor.23.4.769,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42917,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.ejor.2021.02.042,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42918,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-005-0679-z,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42919,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s101070050100,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42924,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-010-0417-z,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42931,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-012-0575-2,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42933,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-006-0033-0,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42934,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s101070100286,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42942,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.acha.2009.02.001,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42943,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1007/s10107-006-0031-2,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
42944,Arkadi Nemirovski,https://openalex.org/A5018700487,10.1016/j.ejor.2011.11.006,"Nemirovski, Arkadi S.",6701369245,106,"['Mathematics', 'Computer Science', 'Engineering', 'Decision Sciences', 'Economics, Econometrics and Finance', 'Health Professions', 'Medicine', 'Physics and Astronomy', 'Business, Management and Accounting', 'Materials Science', 'Chemical Engineering', 'Social Sciences']",0000-0002-5001-7420,398,Arkadi,Nemirovski, Arkadi S.,Nemirovski
61452,Richard Vuduc,https://openalex.org/A5087812573,10.1115/1.4038599,"Vuduc, Richard W.",8629966900,141,"['Computer Science', 'Mathematics', 'Engineering', 'Decision Sciences', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Earth and Planetary Sciences', 'Medicine', 'Psychology', 'Physics and Astronomy', 'Neuroscience']",0000-0003-2178-138X,258,Richard,Vuduc, Richard W.,Vuduc
61457,Richard Vuduc,https://openalex.org/A5087812573,10.1145/3337821.3337838,"Vuduc, Richard W.",8629966900,141,"['Computer Science', 'Mathematics', 'Engineering', 'Decision Sciences', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Earth and Planetary Sciences', 'Medicine', 'Psychology', 'Physics and Astronomy', 'Neuroscience']",0000-0003-2178-138X,258,Richard,Vuduc, Richard W.,Vuduc
61481,Richard Vuduc,https://openalex.org/A5087812573,10.1115/1.4034662,"Vuduc, Richard W.",8629966900,141,"['Computer Science', 'Mathematics', 'Engineering', 'Decision Sciences', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Earth and Planetary Sciences', 'Medicine', 'Psychology', 'Physics and Astronomy', 'Neuroscience']",0000-0003-2178-138X,258,Richard,Vuduc, Richard W.,Vuduc
68635,Faisal M. Alamgir,https://openalex.org/A5041107674,10.1016/j.surfin.2020.100762,"Alamgir, Faisal M.",55886941000,90,"['Materials Science', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Engineering', 'Chemical Engineering', 'Environmental Science', 'Biochemistry, Genetics and Molecular Biology', 'Computer Science', 'Medicine', 'Mathematics', 'Earth and Planetary Sciences', 'Multidisciplinary']",0000-0002-0894-8096,478,Faisal M.,Alamgir, Faisal M.,Alamgir
68621,Faisal M. Alamgir,https://openalex.org/A5041107674,10.1016/j.snb.2020.128330,"Alamgir, Faisal M.",55886941000,90,"['Materials Science', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Engineering', 'Chemical Engineering', 'Environmental Science', 'Biochemistry, Genetics and Molecular Biology', 'Computer Science', 'Medicine', 'Mathematics', 'Earth and Planetary Sciences', 'Multidisciplinary']",0000-0002-0894-8096,478,Faisal M.,Alamgir, Faisal M.,Alamgir
68617,Faisal M. Alamgir,https://openalex.org/A5041107674,10.1016/j.jallcom.2020.157465,"Alamgir, Faisal M.",55886941000,90,"['Materials Science', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Engineering', 'Chemical Engineering', 'Environmental Science', 'Biochemistry, Genetics and Molecular Biology', 'Computer Science', 'Medicine', 'Mathematics', 'Earth and Planetary Sciences', 'Multidisciplinary']",0000-0002-0894-8096,478,Faisal M.,Alamgir, Faisal M.,Alamgir
49443,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1039/d0sm00908c,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49222,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1371/journal.pone.0136939,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49201,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.jmst.2020.06.033,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49206,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1038/srep10983,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49209,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.compositesb.2020.108496,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49217,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.cej.2020.124672,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49224,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.nanoen.2015.06.020,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49232,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1007/978-3-030-49991-4_1,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49233,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1039/c5ta05674h,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49243,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1038/s43246-020-00092-0,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49251,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.nanoen.2015.08.011,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49254,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1002/app.40355,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49259,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.matlet.2015.11.108,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49271,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.nanoen.2014.11.018,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49277,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1007/s40820-020-00529-8,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49278,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1002/pola.29214,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49279,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1021/acs.nanolett.6b04035,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49281,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.electacta.2018.02.072,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49282,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.electacta.2020.136482,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49286,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.jmst.2021.04.061,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49293,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1016/j.enconman.2015.06.062,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
49296,Kyoung-Sik Moon,https://openalex.org/A5009228618,10.1021/acsanm.8b00220,"Moon, Kyoungsik Jack",7202376733,276,"['Materials Science', 'Engineering', 'Chemistry', 'Physics and Astronomy', 'Energy', 'Chemical Engineering', 'Computer Science', 'Environmental Science', 'Multidisciplinary', 'Mathematics', 'Biochemistry, Genetics and Molecular Biology', 'Medicine', 'Business, Management and Accounting', 'Agricultural and Biological Sciences']",0000-0003-2165-0654,71,Kyoung-Sik,Moon, Kyoungsik Jack,Moon
